RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,NewAGT,CreditsScore,AgeScore,BalanceScore,EstSalaryScore,NewEstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard,IsActiveMember,Exited
3683,-0.23880597014925373,0.5833333333333334,0.75,-0.761480032314815,1.0,-0.8595357755557789,0.3333333333333333,-0.2,0.5,-0.7,-0.9,-0.8595357755557789,0,0,1,0,1,1,1,0
3684,-0.5671641791044776,1.25,1.0,0.572137450150512,1.0,0.4907566881563982,0.9166666666666666,-0.4,1.0,0.9,0.5,0.4907566881563983,1,0,0,1,0,0,0,1
3685,-1.2686567164179106,-0.16666666666666666,-0.75,0.2813537845499335,0.0,-0.20567902668198554,0.08333333333333333,-0.8,-0.25,0.5,-0.3,-0.20567902668198557,1,0,0,1,0,0,1,0
3686,0.3208955223880597,0.16666666666666666,0.0,-0.761480032314815,1.0,0.026119279253136743,0.16666666666666666,0.4,0.25,-0.7,0.1,0.026119279253136667,0,0,1,1,0,0,0,0
3687,0.40298507462686567,-1.5833333333333333,-0.75,0.6184451409636658,1.0,0.29943552769311643,-1.3333333333333333,0.6,-0.75,0.9,0.3,0.29943552769311643,1,0,0,0,1,1,0,0
3688,0.11940298507462686,-0.4166666666666667,-0.75,-0.761480032314815,1.0,-0.6051826661047649,-0.16666666666666666,0.2,-0.5,-0.7,-0.7,-0.605182666104765,1,0,0,1,0,1,1,0
3689,0.20149253731343283,-0.16666666666666666,-1.0,0.10221056586650519,0.0,0.7937823049512438,0.16666666666666666,0.4,-0.25,0.3,0.7,0.7937823049512439,0,1,0,0,1,1,1,0
3690,0.3805970149253731,0.6666666666666666,0.0,-0.761480032314815,1.0,0.322327167280045,0.6666666666666666,0.4,0.75,-0.7,0.3,0.32232716728004496,1,0,0,1,0,1,0,0
3691,0.13432835820895522,2.5,0.25,0.4819726295522618,0.0,0.18715527886232958,2.4166666666666665,0.2,1.0,0.9,0.1,0.1871552788623295,0,0,1,0,1,1,1,0
3692,-0.4626865671641791,3.25,0.0,0.49967895143564633,0.0,-0.8776168797153968,3.25,-0.4,1.0,0.9,-0.9,-0.8776168797153969,1,0,0,1,0,0,1,0
3693,-0.291044776119403,-0.16666666666666666,-0.25,0.20650450032057838,1.0,0.7186935761148262,-0.08333333333333333,-0.2,-0.25,0.5,0.7,0.7186935761148261,0,0,1,0,1,0,1,0
3694,0.6716417910447762,1.9166666666666667,-0.25,-0.761480032314815,0.0,-0.884598757624772,2.0,0.8,1.0,-0.7,-0.9,-0.884598757624772,1,0,0,1,0,1,1,1
3695,-0.3283582089552239,-0.3333333333333333,-0.25,-0.761480032314815,0.0,-0.21232193407328334,-0.25,-0.2,-0.25,-0.7,-0.3,-0.21232193407328334,1,0,0,1,0,1,0,1
3696,-0.6044776119402985,0.25,1.25,0.12298494628508104,0.0,0.21556507389061805,-0.16666666666666666,-0.4,0.25,0.3,0.3,0.2155650738906181,1,0,0,0,1,1,1,0
3697,-0.4253731343283582,0.16666666666666666,0.5,0.1861704844652606,0.0,-0.7815014081633198,0.0,-0.4,0.25,0.3,-0.7,-0.7815014081633197,1,0,0,1,0,0,0,0
3698,0.6940298507462687,0.9166666666666666,1.25,-0.009009337201584694,0.0,-0.26104556650574884,0.5,0.8,0.75,-0.1,-0.3,-0.26104556650574884,0,1,0,0,1,1,0,0
3699,-0.4701492537313433,-1.3333333333333333,-0.5,-0.761480032314815,1.0,-0.4532394108875348,-1.1666666666666667,-0.4,-0.75,-0.7,-0.5,-0.4532394108875347,1,0,0,1,0,0,1,0
3700,0.7238805970149254,0.0,1.25,0.6883597724425324,1.0,0.34896130565141864,-0.4166666666666667,0.8,0.0,0.9,0.3,0.34896130565141875,1,0,0,0,1,1,1,0
3701,0.19402985074626866,-1.25,0.25,0.16347302471306174,1.0,0.9679218782219194,-1.3333333333333333,0.2,-0.75,0.3,0.9,0.9679218782219194,1,0,0,1,0,1,1,0
3702,-0.3656716417910448,0.75,-0.75,-0.761480032314815,1.0,-0.41296900185760416,1.0,-0.2,0.75,-0.7,-0.5,-0.41296900185760416,1,0,0,0,1,1,1,0
3703,-1.1044776119402986,3.0,0.75,-0.761480032314815,0.0,-0.6667436761606785,2.75,-0.8,1.0,-0.7,-0.7,-0.6667436761606785,1,0,0,1,0,1,1,0
3704,0.6492537313432836,0.25,0.0,0.40685337622755235,2.0,-0.4081563319832532,0.25,0.8,0.25,0.7,-0.5,-0.40815633198325324,0,1,0,0,1,1,1,1
3705,-0.3582089552238806,-0.25,0.5,-0.761480032314815,1.0,0.9435025843960995,-0.4166666666666667,-0.2,-0.25,-0.7,0.9,0.9435025843960996,1,0,0,1,0,1,0,0
3706,-0.29850746268656714,-0.16666666666666666,-0.5,-0.761480032314815,0.0,-0.5293956681651416,0.0,-0.2,-0.25,-0.7,-0.5,-0.5293956681651417,1,0,0,1,0,1,1,0
3707,-0.17164179104477612,0.5833333333333334,0.25,0.2218230920564844,1.0,-0.21457448718321726,0.5,0.0,0.5,0.5,-0.3,-0.21457448718321726,0,0,1,1,0,0,0,0
3708,0.0,0.4166666666666667,-0.5,-0.10738024684858478,1.0,-0.6330139243447787,0.5833333333333334,0.0,0.5,-0.1,-0.7,-0.6330139243447787,0,0,1,1,0,1,0,0
3709,-0.6492537313432836,-0.25,0.5,-0.761480032314815,0.0,-0.2602000205567578,-0.4166666666666667,-0.6,-0.25,-0.7,-0.3,-0.26020002055675784,1,0,0,0,1,0,0,0
3710,0.41044776119402987,1.0,1.25,-0.761480032314815,0.0,-0.17508508248939025,0.5833333333333334,0.6,0.75,-0.7,-0.1,-0.17508508248939023,1,0,0,1,0,1,0,1
3711,-0.05223880597014925,-0.5833333333333334,-1.0,0.2235958316646328,0.0,0.9477688358281168,-0.25,0.0,-0.5,0.5,0.9,0.9477688358281168,1,0,0,0,1,1,1,0
3712,0.8208955223880597,-0.25,0.75,0.010923642147894777,0.0,0.9309886263194347,-0.5,0.8,-0.25,0.1,0.9,0.9309886263194347,0,1,0,1,0,0,1,1
3713,-0.09701492537313433,0.16666666666666666,-1.0,0.34933507379573087,0.0,-0.07864883403924651,0.5,0.0,0.25,0.7,-0.1,-0.07864883403924651,0,0,1,1,0,1,0,0
3714,0.4253731343283582,-1.25,-1.25,0.12339898768640087,0.0,0.5594043673073353,-0.8333333333333334,0.6,-0.75,0.3,0.5,0.5594043673073353,0,1,0,0,1,0,0,0
3715,1.2761194029850746,-0.25,-0.5,0.061567917204881265,0.0,-0.9246830632008498,-0.08333333333333333,1.0,-0.25,0.1,-0.9,-0.9246830632008498,1,0,0,0,1,1,0,0
3716,1.2313432835820894,0.75,-1.25,-0.06354105755183319,0.0,-0.12453039941729584,1.1666666666666667,1.0,0.75,-0.1,-0.1,-0.12453039941729588,0,1,0,1,0,0,1,1
3717,0.09701492537313433,-0.8333333333333334,-0.75,0.39357373274344365,0.0,0.8874638970352913,-0.5833333333333334,0.2,-0.75,0.7,0.9,0.8874638970352913,0,1,0,1,0,0,0,0
3718,-0.04477611940298507,0.16666666666666666,-1.25,0.44844420711815886,0.0,0.7249511649951702,0.5833333333333334,0.0,0.25,0.9,0.7,0.7249511649951702,0,1,0,0,1,1,0,0
3719,-0.6268656716417911,-0.5833333333333334,0.75,-0.18915205261122642,1.0,-0.7438234375244175,-0.8333333333333334,-0.4,-0.5,-0.3,-0.7,-0.7438234375244175,1,0,0,0,1,1,1,0
3720,1.4776119402985075,2.0833333333333335,-1.0,0.21528437162538627,0.0,-0.29758170961839003,2.4166666666666665,1.0,1.0,0.5,-0.3,-0.29758170961839,1,0,0,1,0,1,0,1
3721,-1.335820895522388,0.25,0.75,0.43384417502897105,1.0,-0.2756509777609676,0.0,-0.8,0.25,0.9,-0.3,-0.27565097776096764,0,1,0,0,1,1,0,0
3722,0.5895522388059702,0.3333333333333333,1.0,0.4312378686261127,0.0,-0.11597492583749411,0.0,0.6,0.5,0.9,-0.1,-0.11597492583749411,1,0,0,1,0,1,1,0
3723,-0.2462686567164179,-1.0,-0.25,-0.761480032314815,0.0,0.46074016270838963,-0.9166666666666666,-0.2,-0.75,-0.7,0.5,0.46074016270838963,1,0,0,0,1,1,0,0
3724,0.4701492537313433,0.4166666666666667,-0.75,-0.07111617414150459,1.0,-0.8015427478286765,0.6666666666666666,0.6,0.5,-0.1,-0.7,-0.8015427478286765,0,1,0,0,1,1,1,0
3725,0.8955223880597015,1.1666666666666667,1.0,0.36611428764823234,0.0,-0.5439628626543043,0.8333333333333334,0.8,0.75,0.7,-0.5,-0.5439628626543043,0,1,0,1,0,0,1,1
3726,0.2537313432835821,-0.5,-1.0,-0.761480032314815,1.0,-0.9695640811186433,-0.16666666666666666,0.4,-0.5,-0.7,-0.9,-0.9695640811186433,1,0,0,1,0,1,0,0
3727,0.7238805970149254,-0.6666666666666666,0.5,0.3122781725207497,2.0,0.02827435928156045,-0.8333333333333334,0.8,-0.5,0.7,0.1,0.028274359281560375,0,1,0,1,0,1,0,1
3728,0.9626865671641791,-0.8333333333333334,0.5,0.7000708375090013,0.0,0.7610561498056575,-1.0,1.0,-0.75,0.9,0.7,0.7610561498056576,1,0,0,1,0,1,1,1
3729,0.17164179104477612,2.4166666666666665,0.0,0.14458881967568604,1.0,0.3229819343197612,2.4166666666666665,0.2,1.0,0.3,0.3,0.32298193431976113,0,0,1,0,1,1,1,0
3730,0.582089552238806,-0.6666666666666666,-0.75,-0.761480032314815,1.0,-0.874308385162493,-0.4166666666666667,0.6,-0.5,-0.7,-0.9,-0.874308385162493,0,0,1,0,1,1,0,0
3731,0.23134328358208955,0.08333333333333333,-0.5,0.22683593086534878,0.0,-0.8620641805355963,0.25,0.4,0.25,0.5,-0.9,-0.8620641805355963,0,0,1,0,1,0,0,0
3732,-0.7313432835820896,1.1666666666666667,0.5,0.06661773378884935,0.0,0.8090964542641997,1.0,-0.6,0.75,0.1,0.9,0.8090964542641998,0,1,0,1,0,0,1,1
3733,0.5223880597014925,0.75,0.25,-0.761480032314815,0.0,-0.06379186295427038,0.6666666666666666,0.6,0.75,-0.7,-0.1,-0.0637918629542704,1,0,0,0,1,1,1,1
3734,0.27611940298507465,2.5,1.0,0.46924357887202733,0.0,-0.007154514018806754,2.1666666666666665,0.4,1.0,0.9,-0.1,-0.0071545140188068275,0,1,0,0,1,1,1,0
3735,1.0746268656716418,0.25,-0.75,0.12558216492965132,1.0,-0.5466097802650297,0.5,1.0,0.25,0.3,-0.5,-0.5466097802650298,0,1,0,0,1,1,1,0
3736,-1.5298507462686568,-0.4166666666666667,1.25,-0.761480032314815,0.0,0.5246861632310753,-0.8333333333333334,-0.8,-0.5,-0.7,0.5,0.5246861632310752,1,0,0,1,0,1,1,0
3737,-1.1492537313432836,0.0,0.75,0.0880129021098014,1.0,-0.8672854445576745,-0.25,-0.8,0.0,0.1,-0.9,-0.8672854445576745,0,1,0,0,1,1,1,0
3738,0.08208955223880597,-0.8333333333333334,0.75,-0.761480032314815,0.0,0.8925452023157225,-1.0833333333333333,0.2,-0.75,-0.7,0.9,0.8925452023157225,0,0,1,0,1,1,1,0
3739,-1.1492537313432836,0.5833333333333334,-0.75,0.1841378036329723,1.0,-0.020512798360439635,0.8333333333333334,-0.8,0.5,0.3,-0.1,-0.020512798360439597,0,1,0,1,0,1,1,0
3740,-0.1865671641791045,-0.4166666666666667,-1.0,-0.761480032314815,0.0,0.06766994994594644,-0.08333333333333333,-0.2,-0.5,-0.7,0.1,0.06766994994594636,1,0,0,1,0,1,0,0
3741,-0.022388059701492536,0.6666666666666666,0.5,-0.761480032314815,1.0,-0.25399619941376383,0.5,0.0,0.75,-0.7,-0.3,-0.2539961994137638,1,0,0,0,1,0,1,0
3742,0.6417910447761194,-0.6666666666666666,1.0,0.32831602898806866,0.0,0.42361796142266483,-1.0,0.8,-0.5,0.7,0.5,0.4236179614226647,0,1,0,1,0,1,0,1
3743,-0.48507462686567165,0.16666666666666666,0.25,0.036454915631132234,1.0,-0.9461719645209162,0.08333333333333333,-0.4,0.25,0.1,-0.9,-0.9461719645209163,0,1,0,1,0,1,0,0
3744,0.022388059701492536,-0.4166666666666667,0.25,0.2643050716585409,0.0,-0.9244400411592537,-0.5,0.2,-0.5,0.5,-0.9,-0.9244400411592537,0,1,0,1,0,1,0,1
3745,-0.03731343283582089,0.0,-0.5,0.15129119809871558,0.0,0.5013287059876702,0.16666666666666666,0.0,0.0,0.3,0.5,0.5013287059876702,0,1,0,0,1,1,1,1
3746,0.9253731343283582,0.0,-1.0,-0.03192075098727537,1.0,0.9745824710315517,0.3333333333333333,0.8,0.0,-0.1,0.9,0.9745824710315518,0,1,0,1,0,1,1,0
3747,0.26865671641791045,-0.16666666666666666,0.0,0.11265404533725912,0.0,0.6705417722085085,-0.16666666666666666,0.4,-0.25,0.3,0.7,0.6705417722085086,0,1,0,0,1,0,0,1
3748,-0.35074626865671643,-0.4166666666666667,1.0,-0.761480032314815,1.0,-0.4519912675705965,-0.75,-0.2,-0.5,-0.7,-0.5,-0.4519912675705965,1,0,0,0,1,1,1,0
3749,-0.417910447761194,0.16666666666666666,1.25,-0.0834526493322379,0.0,0.3209300192316221,-0.25,-0.4,0.25,-0.1,0.3,0.3209300192316222,1,0,0,1,0,0,1,0
3750,-1.6791044776119404,-0.3333333333333333,0.75,-0.761480032314815,0.0,-0.8775114786877368,-0.5833333333333334,-0.8,-0.25,-0.7,-0.9,-0.8775114786877368,1,0,0,0,1,1,1,0
3751,-0.17164179104477612,0.16666666666666666,-0.75,0.25438500005954046,1.0,-0.1770558885899956,0.4166666666666667,0.0,0.25,0.5,-0.1,-0.17705588858999555,1,0,0,0,1,1,0,0
3752,-1.164179104477612,-0.6666666666666666,-0.75,-0.761480032314815,1.0,-0.45539266138992396,-0.4166666666666667,-0.8,-0.5,-0.7,-0.5,-0.4553926613899239,0,0,1,0,1,1,0,0
3753,0.48507462686567165,-0.08333333333333333,-0.75,0.527712100444172,0.0,-0.18150102701206253,0.16666666666666666,0.6,0.0,0.9,-0.1,-0.18150102701206255,0,0,1,1,0,0,1,0
3754,0.9328358208955224,-1.1666666666666667,0.25,-0.761480032314815,1.0,0.6406549398282865,-1.25,0.8,-0.75,-0.7,0.7,0.6406549398282866,1,0,0,0,1,1,1,0
3755,-0.8731343283582089,-0.16666666666666666,0.75,0.1707196501777126,0.0,0.3592254549072018,-0.4166666666666667,-0.6,-0.25,0.3,0.3,0.3592254549072019,0,0,1,0,1,1,1,0
3756,0.6865671641791045,-0.6666666666666666,-1.0,-0.761480032314815,0.0,-0.1806244807608185,-0.3333333333333333,0.8,-0.5,-0.7,-0.1,-0.1806244807608185,1,0,0,0,1,0,0,0
3757,0.7686567164179104,-0.5,0.0,-0.761480032314815,1.0,0.9601643829142089,-0.5,0.8,-0.5,-0.7,0.9,0.9601643829142089,1,0,0,0,1,0,1,0
3758,-0.44029850746268656,0.6666666666666666,0.25,-0.14053740301951742,0.0,-0.4558227016483902,0.5833333333333334,-0.4,0.75,-0.1,-0.5,-0.45582270164839017,0,0,1,1,0,1,0,0
3759,-1.0298507462686568,0.08333333333333333,-0.25,0.11776355909205144,0.0,-0.8484610446263326,0.16666666666666666,-0.8,0.25,0.3,-0.9,-0.8484610446263326,1,0,0,0,1,1,0,1
3760,0.5149253731343284,0.25,1.0,0.1639817824917128,0.0,0.6106930968806454,-0.08333333333333333,0.6,0.25,0.3,0.7,0.6106930968806454,1,0,0,0,1,1,1,0
3761,1.3656716417910448,0.08333333333333333,0.5,-0.08127628790770357,0.0,0.7695398653087688,-0.08333333333333333,1.0,0.25,-0.1,0.7,0.7695398653087688,0,0,1,0,1,0,0,0
3762,0.22388059701492538,2.25,1.25,0.24370986109518133,0.0,-0.3471331009411767,1.8333333333333333,0.4,1.0,0.5,-0.3,-0.3471331009411767,1,0,0,1,0,0,1,0
3763,-0.4626865671641791,0.25,-0.75,0.16015520951043294,1.0,-0.08127023992582279,0.5,-0.4,0.25,0.3,-0.1,-0.08127023992582279,0,1,0,1,0,0,0,0
3764,0.007462686567164179,0.0,-0.5,0.22355619023623774,1.0,0.34995961702429884,0.16666666666666666,0.2,0.0,0.5,0.3,0.34995961702429884,0,1,0,1,0,1,0,1
3765,1.3805970149253732,1.0,0.75,0.047819079027772715,0.0,-0.5002670726859259,0.75,1.0,0.75,0.1,-0.5,-0.5002670726859259,1,0,0,0,1,1,1,0
3766,1.4104477611940298,-0.8333333333333334,0.75,-0.761480032314815,0.0,0.7290539787680964,-1.0833333333333333,1.0,-0.75,-0.7,0.7,0.7290539787680964,1,0,0,0,1,1,0,0
3767,-0.5074626865671642,-0.08333333333333333,-0.25,-0.11361617257464976,1.0,-0.17416859158639086,0.0,-0.4,0.0,-0.1,-0.1,-0.1741685915863909,0,0,1,0,1,0,0,0
3768,0.8731343283582089,-0.6666666666666666,-0.25,0.3781825956267199,0.0,0.8963544788004306,-0.5833333333333334,0.8,-0.5,0.7,0.9,0.8963544788004305,1,0,0,0,1,1,0,0
3769,-0.39552238805970147,-0.25,-0.75,0.033750994169419596,0.0,0.9944116873172301,0.0,-0.2,-0.25,0.1,0.9,0.9944116873172302,0,0,1,0,1,0,0,0
3770,0.34328358208955223,0.8333333333333334,0.0,0.46274528329676284,1.0,-1.0076445474851576,0.8333333333333334,0.4,0.75,0.9,-0.9,-1.0076445474851576,1,0,0,0,1,0,0,0
3771,-1.3059701492537314,-0.8333333333333334,-1.0,0.2456549547398299,0.0,0.33520245674854354,-0.5,-0.8,-0.75,0.5,0.3,0.3352024567485435,1,0,0,0,1,1,1,0
3772,-1.3059701492537314,-0.25,0.75,0.3350014853784235,1.0,0.9115299906960977,-0.5,-0.8,-0.25,0.7,0.9,0.9115299906960977,0,1,0,0,1,1,1,0
3773,0.6940298507462687,-0.25,0.5,0.28004389387253187,0.0,-0.6951283660261589,-0.4166666666666667,0.8,-0.25,0.5,-0.7,-0.6951283660261588,0,0,1,0,1,1,1,0
3774,0.7238805970149254,-0.16666666666666666,-0.5,-0.761480032314815,2.0,0.3298832114432789,0.0,0.8,-0.25,-0.7,0.3,0.3298832114432789,1,0,0,1,0,1,1,0
3775,1.4776119402985075,2.0,-1.0,-0.761480032314815,0.0,-0.4789911078682197,2.3333333333333335,1.0,1.0,-0.7,-0.5,-0.47899110786821963,1,0,0,0,1,1,0,1
3776,-0.9253731343283582,-1.25,0.0,-0.028605364409706322,1.0,-1.008600881399577,-1.25,-0.6,-0.75,-0.1,-0.9,-1.0086008813995773,0,1,0,0,1,0,1,0
3777,0.7313432835820896,-0.3333333333333333,-0.75,0.43170126595606656,0.0,-0.2933388354634818,-0.08333333333333333,0.8,-0.25,0.9,-0.3,-0.2933388354634817,1,0,0,0,1,1,0,0
3778,-0.8134328358208955,-0.5,-0.75,0.3954406403297164,0.0,-0.8490541159825489,-0.25,-0.6,-0.5,0.7,-0.9,-0.8490541159825489,1,0,0,1,0,1,1,0
3779,-0.5447761194029851,1.8333333333333333,-0.5,0.3981580367433735,0.0,-0.25730957270276,2.0,-0.4,1.0,0.7,-0.3,-0.25730957270276006,0,0,1,1,0,1,1,0
3780,-0.208955223880597,0.0,-1.25,-0.761480032314815,1.0,0.12106009345066535,0.4166666666666667,-0.2,0.0,-0.7,0.1,0.12106009345066535,1,0,0,0,1,0,0,0
3781,-0.4253731343283582,0.75,0.0,0.35381212657931127,1.0,-0.5262175781623706,0.75,-0.4,0.75,0.7,-0.5,-0.5262175781623706,0,1,0,0,1,1,0,1
3782,-0.417910447761194,-0.8333333333333334,-0.75,0.42171131262953965,0.0,0.7127697740954613,-0.5833333333333334,-0.4,-0.75,0.9,0.7,0.7127697740954614,0,1,0,1,0,1,0,0
3783,-1.6492537313432836,0.5833333333333334,-0.75,0.32625961030438977,0.0,-0.6353090647551847,0.8333333333333334,-0.8,0.5,0.7,-0.7,-0.6353090647551847,0,1,0,1,0,1,0,1
3784,-0.03731343283582089,-0.9166666666666666,0.75,0.09996228580310389,0.0,0.36995379557409697,-1.1666666666666667,0.0,-0.75,0.1,0.3,0.3699537955740971,0,0,1,1,0,1,1,1
3785,-0.08955223880597014,-0.5,1.0,0.32636842837561636,0.0,-0.5239878941278694,-0.8333333333333334,0.0,-0.5,0.7,-0.5,-0.5239878941278694,1,0,0,1,0,1,0,0
3786,0.746268656716418,0.6666666666666666,-0.5,0.06446009628009844,1.0,-0.10591395561188685,0.8333333333333334,0.8,0.75,0.1,-0.1,-0.10591395561188682,0,1,0,1,0,0,1,0
3787,0.43283582089552236,0.3333333333333333,1.0,0.40704531595001847,1.0,-0.5901507720028139,0.0,0.6,0.5,0.7,-0.5,-0.5901507720028139,0,1,0,1,0,1,0,1
3788,-0.1044776119402985,-0.8333333333333334,-0.25,0.29689949190030024,0.0,0.8774590322747451,-0.75,0.0,-0.75,0.7,0.9,0.8774590322747451,0,1,0,0,1,1,1,1
3789,0.05970149253731343,-0.75,-0.75,0.577319509286122,1.0,-0.59393545152639,-0.5,0.2,-0.75,0.9,-0.5,-0.59393545152639,0,1,0,0,1,1,0,0
3790,-0.3208955223880597,0.6666666666666666,-0.25,-0.06327148017019808,0.0,1.0068803138043714,0.75,-0.2,0.75,-0.1,0.9,1.0068803138043712,0,0,1,1,0,1,1,0
3791,-0.417910447761194,1.4166666666666667,-1.25,-0.1494173180082392,0.0,0.5416311317232065,1.8333333333333333,-0.4,1.0,-0.1,0.5,0.5416311317232065,0,0,1,1,0,1,1,1
3792,0.39552238805970147,0.08333333333333333,-0.5,0.20914292724842096,0.0,-0.8031295567426865,0.25,0.6,0.25,0.5,-0.7,-0.8031295567426864,1,0,0,1,0,1,0,0
3793,-1.5522388059701493,-0.08333333333333333,0.5,-0.761480032314815,1.0,0.39182293338835456,-0.25,-0.8,0.0,-0.7,0.3,0.39182293338835467,1,0,0,0,1,0,1,0
3794,0.5597014925373134,1.75,0.0,0.07610911389342742,0.0,-0.7553189594418217,1.75,0.6,1.0,0.1,-0.7,-0.7553189594418217,0,1,0,0,1,1,0,1
3795,-1.164179104477612,-0.4166666666666667,-0.25,0.24009927905873382,0.0,-0.34277913389983417,-0.3333333333333333,-0.8,-0.5,0.5,-0.3,-0.3427791338998342,1,0,0,0,1,1,0,0
3796,-0.7313432835820896,-1.25,0.75,-0.761480032314815,1.0,0.4317345520348331,-1.5,-0.6,-0.75,-0.7,0.5,0.4317345520348331,1,0,0,1,0,0,1,0
3797,-0.8582089552238806,-0.9166666666666666,0.5,0.07206913527786285,0.0,0.03424583061816003,-1.0833333333333333,-0.6,-0.75,0.1,0.1,0.034245830618160104,1,0,0,0,1,0,0,0
3798,1.3955223880597014,1.1666666666666667,-0.5,-0.761480032314815,0.0,-0.31602709273956403,1.3333333333333333,1.0,0.75,-0.7,-0.3,-0.31602709273956403,1,0,0,1,0,1,1,1
3799,0.3582089552238806,0.5,-1.25,-0.761480032314815,1.0,-0.41386485977254667,0.9166666666666666,0.4,0.5,-0.7,-0.5,-0.4138648597725467,0,0,1,1,0,1,0,0
3800,-1.4477611940298507,-0.16666666666666666,0.0,0.5428677392728415,0.0,0.3566948138400087,-0.16666666666666666,-0.8,-0.25,0.9,0.3,0.3566948138400087,0,0,1,1,0,1,0,0
3801,1.4776119402985075,-0.75,-0.75,-0.761480032314815,1.0,-0.62427671784554,-0.5,1.0,-0.75,-0.7,-0.7,-0.6242767178455398,1,0,0,1,0,1,1,0
3802,0.35074626865671643,-0.5,0.25,0.13549487231072851,0.0,0.3882905251768829,-0.5833333333333334,0.4,-0.5,0.3,0.3,0.38829052517688284,0,0,1,0,1,0,0,0
3803,-0.27611940298507465,0.5833333333333334,1.0,0.22646098249321697,1.0,0.10696735604647566,0.25,-0.2,0.5,0.5,0.1,0.10696735604647566,0,1,0,1,0,0,1,0
3804,1.4776119402985075,1.1666666666666667,-0.25,0.2133073141412413,0.0,0.18652602354676248,1.25,1.0,0.75,0.5,0.1,0.18652602354676256,0,1,0,0,1,0,0,1
3805,-0.3582089552238806,0.25,-1.0,-0.761480032314815,1.0,0.23390749535217809,0.5833333333333334,-0.2,0.25,-0.7,0.3,0.23390749535217803,1,0,0,1,0,1,0,0
3806,0.11940298507462686,-0.25,-1.25,-0.761480032314815,0.0,-0.0021248420286851186,0.16666666666666666,0.2,-0.25,-0.7,-0.1,-0.0021248420286851186,0,0,1,0,1,0,0,0
3807,-0.43283582089552236,0.08333333333333333,1.25,-0.761480032314815,1.0,-0.42547665823348324,-0.3333333333333333,-0.4,0.25,-0.7,-0.5,-0.4254766582334833,0,0,1,1,0,1,0,0
3808,-1.3582089552238805,-0.5833333333333334,-0.5,0.03088443317144578,0.0,-0.5009574138429816,-0.4166666666666667,-0.8,-0.5,0.1,-0.5,-0.5009574138429815,1,0,0,0,1,1,1,0
3809,0.3656716417910448,0.3333333333333333,-1.25,0.4202806174411003,0.0,0.27879379856740494,0.75,0.4,0.5,0.9,0.3,0.27879379856740505,0,1,0,0,1,0,1,0
3810,0.08955223880597014,-0.16666666666666666,-1.0,0.13965346184050287,0.0,0.7061144665832625,0.16666666666666666,0.2,-0.25,0.3,0.7,0.7061144665832625,0,0,1,0,1,0,1,0
3811,-1.3059701492537314,-0.5833333333333334,0.25,0.267054118540719,0.0,0.9549163874839585,-0.6666666666666666,-0.8,-0.5,0.5,0.9,0.9549163874839586,1,0,0,1,0,1,0,0
3812,0.7761194029850746,0.4166666666666667,1.0,-0.761480032314815,1.0,-0.6557884742654929,0.08333333333333333,0.8,0.5,-0.7,-0.7,-0.6557884742654929,1,0,0,1,0,1,0,0
3813,-0.20149253731343283,0.25,0.5,0.34524965638872546,0.0,0.7846997245928066,0.08333333333333333,-0.2,0.25,0.7,0.7,0.7846997245928067,1,0,0,1,0,0,1,0
3814,0.3805970149253731,3.0,0.0,0.3177817502771765,0.0,0.6045927455989417,3.0,0.4,1.0,0.7,0.5,0.6045927455989418,0,0,1,0,1,1,1,0
3815,-0.04477611940298507,-0.5833333333333334,0.5,-0.761480032314815,1.0,0.5424855203813648,-0.75,0.0,-0.5,-0.7,0.5,0.5424855203813648,1,0,0,0,1,1,0,0
3816,-0.014925373134328358,-0.3333333333333333,-1.25,0.006787850356584778,0.0,-0.4856570876156206,0.08333333333333333,0.0,-0.25,0.1,-0.5,-0.4856570876156206,1,0,0,0,1,1,0,0
3817,0.08955223880597014,-0.5,1.0,0.1356977016745918,1.0,-0.21315904387444817,-0.8333333333333334,0.2,-0.5,0.3,-0.3,-0.2131590438744482,1,0,0,1,0,0,1,0
3818,0.22388059701492538,-0.6666666666666666,0.25,0.02988172439273402,0.0,-0.6871295765625518,-0.75,0.4,-0.5,0.1,-0.7,-0.6871295765625517,0,1,0,1,0,0,0,1
3819,0.5447761194029851,0.5833333333333334,1.25,-0.761480032314815,0.0,-0.06521553913019497,0.16666666666666666,0.6,0.5,-0.7,-0.1,-0.06521553913019494,1,0,0,1,0,0,1,0
3820,-0.7388059701492538,0.75,-0.5,-0.11678897535838673,0.0,0.1255875605442892,0.9166666666666666,-0.6,0.75,-0.1,0.1,0.12558756054428927,0,1,0,0,1,1,0,1
3821,-0.5671641791044776,0.16666666666666666,1.0,-0.09776046298681407,0.0,0.9236000854287018,-0.16666666666666666,-0.4,0.25,-0.1,0.9,0.9236000854287016,1,0,0,0,1,0,0,0
3822,-0.3283582089552239,1.5833333333333333,0.0,-0.761480032314815,1.0,0.5449598527028263,1.5833333333333333,-0.2,1.0,-0.7,0.5,0.5449598527028262,0,0,1,1,0,0,1,0
3823,1.4776119402985075,0.16666666666666666,-1.25,0.05631268594650249,0.0,0.05786236907613139,0.5833333333333334,1.0,0.25,0.1,0.1,0.05786236907613146,1,0,0,1,0,1,0,0
